activity_id,activity_type,time,duration,thread_id,created_at,updated_at
12792,email,2021-04-22 01:04:57+00,,20681797,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17291,email,2021-03-11 06:18:18+00,,20682854,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9592,email,2021-04-07 15:00:46+00,,20683075,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27255,email,2021-01-25 02:42:01+00,,20688865,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35259,email,2020-12-31 09:01:12+00,,20688982,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22274,email,2021-01-02 18:01:25+00,,20694402,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20457,email,2021-03-25 14:41:31+00,,20694751,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23209,email,2021-01-06 23:14:57+00,,20695471,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27279,email,2021-01-25 05:40:39+00,,20695925,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24598,email,2021-01-13 02:14:00+00,,20697105,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8664,email,2021-04-03 10:45:29+00,,20699711,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5499,email,2020-11-19 04:14:53+00,,20701435,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22437,email,2021-01-03 10:20:01+00,,20705452,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24731,email,2021-01-13 17:03:17+00,,20709454,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33565,email,2020-12-23 19:51:45+00,,20709922,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36285,email,2021-02-05 02:28:41+00,,20714386,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34504,email,2020-12-27 22:10:32+00,,20714857,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27586,email,2021-01-26 17:32:01+00,,20716508,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38178,email,2021-02-13 14:21:11+00,,20716543,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24648,email,2021-01-13 07:32:26+00,,20719100,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34699,email,2020-12-28 19:35:55+00,,20722744,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24947,email,2021-01-14 15:57:59+00,,20724528,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14676,email,2021-04-30 09:23:52+00,,20728223,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19363,email,2021-03-20 18:11:31+00,,20730725,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23489,email,2021-01-08 05:28:28+00,,20731584,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26573,email,2021-01-21 23:06:17+00,,20734737,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9054,email,2021-04-05 05:01:18+00,,20737343,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15002,meeting,2021-04-30 22:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30183,meeting,2020-12-08 13:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19624,email,2021-03-21 23:03:29+00,,20751273,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32255,email,2020-12-17 19:55:13+00,,20751836,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37213,email,2021-02-09 04:12:31+00,,20753465,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24677,email,2021-01-13 10:54:22+00,,20753997,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22172,email,2021-01-02 07:05:08+00,,20754100,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3389,email,2020-11-09 16:17:47+00,,20757537,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7640,email,2020-11-28 15:48:41+00,,20764065,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32079,email,2020-12-17 01:47:53+00,,20766970,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24956,email,2021-01-14 17:27:18+00,,20769178,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28201,email,2021-01-29 15:33:47+00,,20770621,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30697,meeting,2020-12-10 20:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5869,email,2020-11-20 18:53:14+00,,20775097,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25341,meeting,2021-01-16 10:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13611,email,2021-04-25 13:40:28+00,,20778759,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29687,email,2020-12-06 08:35:31+00,,20779009,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2484,email,2020-11-05 16:49:52+00,,20784246,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30978,meeting,2020-12-12 01:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18545,email,2021-03-16 23:38:44+00,,20787354,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11192,email,2021-04-14 18:04:25+00,,20788553,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14032,email,2021-04-27 11:14:20+00,,20789194,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2517,meeting,2020-11-05 20:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12310,email,2021-04-19 22:47:36+00,,20791357,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37047,email,2021-02-08 10:40:08+00,,20797182,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10373,email,2021-04-11 02:30:16+00,,20798587,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15574,meeting,2021-03-03 12:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21853,meeting,2021-03-31 21:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33734,email,2020-12-24 13:20:15+00,,20802663,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23971,email,2021-01-10 06:24:16+00,,20806445,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21390,email,2021-03-29 18:21:51+00,,20808302,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38364,email,2021-02-14 09:50:04+00,,20808923,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20389,email,2021-03-25 08:24:50+00,,20813377,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29355,email,2020-12-04 20:20:51+00,,20813954,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23958,email,2021-01-10 05:06:36+00,,20819959,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26794,email,2021-01-22 22:55:21+00,,20821190,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7620,email,2020-11-28 14:11:36+00,,20822686,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20816,email,2021-03-27 05:12:06+00,,20823123,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33701,email,2020-12-24 10:17:44+00,,20825003,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5036,email,2020-11-17 05:11:42+00,,20828577,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34288,email,2020-12-26 23:00:18+00,,20828582,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8283,email,2021-04-01 16:02:29+00,,20833368,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38694,email,2021-02-15 21:14:15+00,,20835497,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38452,email,2021-02-14 18:34:19+00,,20842670,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11208,email,2021-04-14 20:31:59+00,,20843811,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32209,email,2020-12-17 15:11:44+00,,20847130,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5798,email,2020-11-20 10:55:35+00,,20847860,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5276,email,2020-11-18 06:10:40+00,,20848730,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6757,email,2020-11-24 19:31:03+00,,20851048,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31136,email,2020-12-12 18:53:23+00,,20852828,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17834,email,2021-03-13 17:19:54+00,,20853724,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21666,email,2021-03-31 00:08:11+00,,20853859,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35992,email,2021-02-03 17:04:53+00,,20856935,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20003,email,2021-03-23 15:49:59+00,,20862513,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18997,email,2021-03-19 01:52:12+00,,20862598,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26903,email,2021-01-23 11:17:04+00,,20872201,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3677,email,2020-11-11 00:23:55+00,,20872203,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38410,email,2021-02-14 14:33:33+00,,20873219,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39341,email,2021-02-18 18:52:43+00,,20875615,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14,meeting,2021-02-25 15:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6997,email,2020-11-25 19:51:11+00,,20881077,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28485,email,2021-01-30 23:28:16+00,,20881428,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6417,email,2020-11-23 07:00:51+00,,20892937,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10163,email,2021-04-10 03:35:34+00,,20894849,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27508,email,2021-01-26 09:18:50+00,,20895204,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35278,email,2020-12-31 10:46:03+00,,20895822,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38615,email,2021-02-15 12:26:07+00,,20896486,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15022,email,2021-03-01 00:52:42+00,,20903754,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32389,email,2020-12-18 09:54:01+00,,20904888,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11331,email,2021-04-15 09:36:25+00,,20906100,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13822,email,2021-04-26 13:14:00+00,,20906455,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8449,email,2021-04-02 12:14:05+00,,20906683,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9317,email,2021-04-06 08:35:36+00,,20907110,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27949,email,2021-01-28 10:26:17+00,,20907346,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27245,email,2021-01-25 01:24:21+00,,20915278,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2831,email,2020-11-07 05:27:50+00,,20915349,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11214,email,2021-04-14 21:14:42+00,,20920796,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38480,email,2021-02-14 21:32:57+00,,20924199,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7484,meeting,2020-11-27 23:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32943,email,2020-12-20 23:58:08+00,,20927054,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39174,email,2021-02-18 02:10:49+00,,20930623,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15902,email,2021-03-04 23:26:15+00,,20932643,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21229,email,2021-03-29 01:16:39+00,,20934718,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21462,email,2021-03-30 02:03:58+00,,20934876,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26174,meeting,2021-01-20 05:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19097,email,2021-03-19 12:09:39+00,,20937285,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18161,email,2021-03-15 04:51:51+00,,20937513,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3324,meeting,2020-11-09 09:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35382,email,2020-12-31 22:09:31+00,,20940509,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11245,email,2021-04-15 00:17:13+00,,20943056,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11111,email,2021-04-14 09:47:21+00,,20943670,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17872,meeting,2021-03-13 21:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12475,email,2021-04-20 16:00:34+00,,20947051,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1481,meeting,2020-11-01 05:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10604,email,2021-04-12 04:27:29+00,,20949569,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14132,email,2021-04-27 21:58:58+00,,20953778,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39356,email,2021-02-18 20:33:41+00,,20960403,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26047,email,2021-01-19 15:53:48+00,,20970536,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30650,email,2020-12-10 16:12:44+00,,20975904,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11336,meeting,2021-04-15 10:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18670,email,2021-03-17 15:10:44+00,,20978032,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
82,email,2021-02-25 22:50:54+00,,20982211,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15478,email,2021-03-03 01:44:37+00,,20985380,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1427,email,2020-10-05 23:26:16+00,,20986189,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33572,email,2020-12-23 20:30:35+00,,20988594,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20103,meeting,2021-03-24 01:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11511,email,2021-04-16 06:22:58+00,,20989835,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30858,email,2020-12-11 13:57:32+00,,20993394,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3912,email,2020-11-12 02:40:33+00,,20996591,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36943,email,2021-02-08 00:34:20+00,,20997705,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8209,email,2021-04-01 07:06:35+00,,21000831,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24602,email,2021-01-13 02:41:11+00,,21003233,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31021,email,2020-12-12 05:52:50+00,,21006331,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6972,email,2020-11-25 17:08:05+00,,21008682,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5290,email,2020-11-18 07:32:13+00,,21008947,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8467,email,2021-04-02 13:51:10+00,,21009131,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29599,email,2020-12-05 22:53:01+00,,21009199,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34762,meeting,2020-12-29 02:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18210,email,2021-03-15 10:02:31+00,,21011799,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
319,email,2021-02-27 00:20:56+00,,21012141,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39285,email,2021-02-18 13:34:17+00,,21012396,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34862,meeting,2020-12-29 13:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2882,email,2020-11-07 11:32:52+00,,21016578,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4116,email,2020-11-13 01:27:29+00,,21017846,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39936,email,2021-02-21 11:04:59+00,,21017878,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38156,email,2021-02-13 11:57:30+00,,21020534,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11612,meeting,2021-04-16 17:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4377,email,2020-11-14 06:50:31+00,,21022977,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34121,email,2020-12-26 06:10:38+00,,21024505,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27975,email,2021-01-28 13:13:16+00,,21026351,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16013,meeting,2021-03-05 11:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19574,email,2021-03-21 17:45:03+00,,21030209,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17805,email,2021-03-13 13:23:01+00,,21031834,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39685,email,2021-02-20 09:11:39+00,,21033423,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26692,email,2021-01-22 11:43:32+00,,21036354,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37100,email,2021-02-08 16:37:24+00,,21037050,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9781,meeting,2021-04-08 11:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12467,email,2021-04-20 15:06:12+00,,21039262,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14545,email,2021-04-29 18:50:07+00,,21042822,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11086,email,2021-04-14 07:19:47+00,,21050764,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14153,email,2021-04-28 00:07:07+00,,21051193,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1577,email,2020-11-01 15:40:59+00,,21063866,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28531,email,2020-12-01 05:06:07+00,,21074403,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20917,email,2021-03-27 17:06:38+00,,21082040,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36724,email,2021-02-07 00:29:44+00,,21082944,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38038,email,2021-02-12 23:51:19+00,,21083631,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
987,email,2020-10-05 22:26:35+00,,21086402,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14043,email,2021-04-27 12:08:42+00,,21087156,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31579,meeting,2020-12-14 18:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14779,email,2021-04-30 20:24:02+00,,21091587,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2928,email,2020-11-07 16:04:42+00,,21093142,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15906,email,2021-03-04 23:45:40+00,,21093525,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35092,email,2020-12-30 15:01:38+00,,21093771,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
67,email,2021-02-25 21:37:07+00,,21094430,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32204,email,2020-12-17 14:36:47+00,,21094721,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18274,email,2021-03-15 18:11:49+00,,21095318,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35972,email,2021-02-03 15:16:09+00,,21096471,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24283,email,2021-01-11 17:01:51+00,,21098277,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6332,email,2020-11-22 21:49:25+00,,21102921,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27236,email,2021-01-25 00:29:59+00,,21106710,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3333,meeting,2020-11-09 10:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23832,email,2021-01-09 17:12:04+00,,21109352,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23216,email,2021-01-07 00:01:33+00,,21110400,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29514,email,2020-12-05 14:08:46+00,,21111032,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30971,meeting,2020-12-12 01:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23594,email,2021-01-08 16:59:42+00,,21112304,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3256,email,2020-11-09 02:46:10+00,,21115904,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34618,email,2020-12-28 10:32:15+00,,21120738,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33249,email,2020-12-22 09:41:21+00,,21125545,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11403,email,2021-04-15 17:53:29+00,,21125751,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28967,email,2020-12-03 03:18:49+00,,21128138,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21041,email,2021-03-28 05:55:32+00,,21129074,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21167,email,2021-03-28 19:23:16+00,,21129814,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8694,meeting,2021-04-03 13:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4783,email,2020-11-16 01:49:03+00,,21137112,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2493,email,2020-11-05 18:03:39+00,,21148386,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27323,email,2021-01-25 10:59:05+00,,21150086,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37138,email,2021-02-08 20:26:31+00,,21150687,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39869,email,2021-02-21 04:13:21+00,,21154099,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1218,email,2020-10-05 22:42:50+00,,21162377,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17935,meeting,2021-03-14 04:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10594,email,2021-04-12 03:09:49+00,,21167943,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37438,meeting,2021-02-10 05:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17738,email,2021-03-13 06:04:12+00,,21172018,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32554,email,2020-12-19 05:30:40+00,,21180485,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22781,email,2021-01-04 23:56:14+00,,21181904,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7739,email,2020-11-29 03:12:09+00,,21184829,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1438,email,2020-11-01 00:36:10+00,,21190368,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3603,email,2020-11-10 16:18:30+00,,21192941,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36249,email,2021-02-04 21:45:12+00,,21203276,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13989,email,2021-04-27 06:38:37+00,,21203626,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19867,email,2021-03-23 01:00:42+00,,21205099,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28735,email,2020-12-02 02:00:26+00,,21205832,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3547,email,2020-11-10 10:09:35+00,,21207627,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34908,email,2020-12-29 18:26:44+00,,21213029,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12744,email,2021-04-21 20:33:07+00,,21228495,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36678,email,2021-02-06 19:57:54+00,,21232635,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27035,email,2021-01-24 02:18:00+00,,21233518,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11028,email,2021-04-14 01:22:31+00,,21236368,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13362,email,2021-04-24 13:08:41+00,,21239874,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10995,email,2021-04-13 21:41:10+00,,21242474,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21110,email,2021-03-28 13:29:53+00,,21242962,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30811,email,2020-12-11 09:25:42+00,,21246756,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10229,meeting,2021-04-10 10:00:00+00,45,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7487,email,2020-11-28 00:01:09+00,,21252626,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29046,email,2020-12-03 11:04:49+00,,21260206,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9524,email,2021-04-07 07:45:50+00,,21267631,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21028,email,2021-03-28 04:33:59+00,,21273253,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4203,email,2020-11-13 10:58:20+00,,21277008,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
